"n_distributor_id","dist_name","item_code","item_name","category_abc","category_fms","volume","pack","last_sale_date","last_purchase_date","last_stock_adjustment_date","last_sale_return_date","last_customer_breakage_expiry_date","last_godown_breakage_expiry_date","sale_amt","purchase_amt","stock_adjustment_amt","sale_return_amt","customer_breakage_expiry_amt","godown_breakage_expiry_amt","sale_qty","purchase_qty","stock_adjustment_qty","sale_return_qty","customer_breakage_expiry_qty","godown_breakage_expiry_qty","line_cut_customer_count","line_cut_challan_count","line_cut_no_of_days","line_cut_total_qty"
2,Simba,16860,PULMOCARE STRAWBERRY 200GM,B,F,1018.3,BOX,2023-04-20,2023-04-10,2023-04-12,2023-03-22,,,22665.70,28374.00,-378.32,199.67,,,113.000,150.000,8.000,1.000,,,3,3,3,3.0
2,Simba,16922,PREGALIN 150 10CAP,D,S,48.9,STRIP,2023-04-19,2023-04-12,2023-04-16,2023-04-17,,,4435.17,2134.30,0.00,617.22,,,20.000,10.000,6.000,3.000,,,,,,
2,Simba,17152,DOXYPRO LB 8CAP,D,S,79.7,STRIP,,,2023-04-12,,,,,,305.34,,,,,,6.000,,,6.000,,,,
2,Simba,17193,PYNOMAX- TX CREAM,C,M,193.5,TUBE,2023-04-16,,2023-04-20,,,,8970.01,,-1551.84,,,,33.000,,6.000,,,,3,4,3,5.0
2,Simba,17630,GEPRIDE M1 FORTE TAB,D,S,43.4,STRIP,2023-04-16,2023-04-19,2023-04-16,2023-03-31,,,2771.62,2456.59,0.00,1593.48,,,44.000,40.000,40.000,25.000,,1.000,2,2,2,15.0
2,Simba,17979,PERFECTIL 5X6TAB,A,F,59.3,STRIP,2023-04-16,,2023-04-17,2023-04-15,,,33057.21,,381.43,8074.16,,,84.000,,1.000,22.000,,1.000,3,3,3,2.0
2,Simba,18528,AMLOPRES 5MG 30TAB,B,F,18.4,STRIP,2023-04-20,2023-04-20,2023-04-20,2023-04-18,,,25388.67,28896.00,-48.16,358.44,,,499.000,600.000,163.000,6.000,,,5,5,4,2.0
2,Simba,19521,EXIZOL SHAMPOO 50ML,D,S,205.2,BOTTLE,2023-04-19,2023-03-31,,,2023-03-22,2023-03-22,12575.30,17132.05,,,721.29,721.29,47.000,65.000,,,3.000,,,,,
2,Simba,19935,MONTEGRESS 10 TABLET 10 NOS,D,S,15.8,STRIP,2023-04-13,,,,,,111.28,,,,,,1.000,,,,,,1,1,1,1.0
2,Simba,19936,MONTEGRESS FX 120MG 10TAB,D,M,17.9,STRIP,2023-04-19,2023-04-10,,,,,7844.20,1150.70,,,,,65.000,10.000,,,,,,,,
2,Simba,20670,UNIENZYME PRO 10CAP,C,F,92.4,STRIP,2023-04-19,,2023-04-18,2023-04-07,,,10493.48,,0.00,186.79,,,112.000,,2.000,2.000,,1.000,3,3,2,4.0
2,Simba,21392,RETEFAST 18MG 10ML INJECTION KIT,B,S,83.9,INJECTION,,,2023-04-01,,,,,,0.05,,,,,,2.000,,,1.000,1,1,1,2.0
2,Simba,21708,GBK VIT 10TAB,D,S,0.0,NaN,2023-04-13,2023-03-22,2023-04-08,,,,394.57,1220.30,0.00,,,,3.000,10.000,2.000,,,,,,,
2,Simba,15834,PANGRO 40MG 10TAB,D,S,67.0,STRIP,2023-04-18,2023-04-08,,,,,1072.74,1523.70,,,,,20.000,33.000,,,,,,,,
2,Simba,16208,OLANEX F TABLET 10 NO`S,D,M,20.8,STRIP,2023-04-20,2023-04-16,,,,,11942.72,16722.00,,,,,156.000,240.000,,,,,1,1,1,10.0
2,Simba,16597,KOFAREST LS JUNIOR SYP 60ML,D,M,121.2,BOTTLE,2023-04-20,2023-03-26,,2023-03-30,,,1194.43,1779.90,,347.05,,,24.000,40.000,,7.000,,,,,,
2,Simba,16614,LOT EYE OINT 5GM,D,S,48.8,TUBE,2023-04-20,,,,,,1190.21,,,,,,11.000,,,,,,,,,
2,Simba,16650,ACEVILDA M 500 15TAB,C,M,134.6,STRIP,2023-04-20,2023-04-14,,2023-04-03,,,6540.48,8100.00,,80.57,,,78.000,100.000,,1.000,,,,,,
2,Simba,16961,METOCARD XL 75 10TAB,D,S,45.4,STRIP,2023-04-18,2023-04-13,,2023-04-13,,,4171.07,3182.10,,111.97,,,37.000,30.000,,1.000,,,,,,
2,Simba,17080,ACETIK HC EAR  DROP 10ML,D,S,52.5,BOTTLE,2023-04-20,,2023-04-20,,,,1403.39,,0.00,,,,12.000,,2.000,,,,1,1,1,1.0
2,Simba,17330,ONDEM MD 4 10TAB,A,F,15.6,STRIP,2023-04-20,2023-04-12,2023-04-16,2023-04-20,2023-03-29,2023-03-29,166248.86,197880.00,-2722.28,1218.97,112.38,112.38,4904.000,6000.000,216.000,34.000,3.000,11.000,68,69,15,-299.0
2,Simba,17397,PLANOKUF XP SYP 100ML,C,M,192.3,BOTTLE,2023-04-19,,,2023-03-22,,,1821.19,,,933.66,,,22.000,,,11.000,,,,,,
2,Simba,17597,EVA-Q SYP MED.,B,F,442.2,BOTTLE,2023-04-20,2023-04-11,2023-03-22,2023-04-19,,,21868.40,30294.00,0.00,192.00,,,116.000,170.000,6.000,1.000,,,2,2,2,1.0
2,Simba,18308,CEPODEM O 10TAB,D,M,55.4,STRIP,2023-04-20,2023-03-31,,2023-04-03,2023-03-22,2023-03-22,11299.80,19263.40,,705.00,801.00,801.00,76.000,130.000,,5.000,6.000,,3,3,3,-9.0
2,Simba,18316,COVAMLO TABLETS,D,S,29.0,STRIP,2023-03-27,,,,,,203.57,,,,,,2.000,,,,,,,,,
2,Simba,18363,DAYLON WHEY PRO CF POWDER 200 GM,C,M,,,2023-04-03,,2023-03-25,2023-03-29,,,681.48,,-851.84,227.16,,,3.000,,4.000,1.000,,,1,1,1,0.0
2,Simba,18418,SANAREO 30GM CREAM,C,M,116.6,TUBE,2023-04-19,2023-04-08,,2023-04-19,,,7490.45,6942.60,,370.28,,,61.000,60.000,,3.000,,,,,,
2,Simba,18555,CORSANGO D3 15TAB,D,S,99.9,STRIP,2023-04-18,2023-03-28,,2023-04-07,,,2327.25,2610.00,,413.25,,,17.000,20.000,,3.000,,,,,,
2,Simba,19912,NICOTEX 4 GUM (PAN),B,F,89.1,STRIP,2023-04-11,2023-04-07,2023-03-27,2023-04-20,,,39233.87,15998.76,0.00,2081.38,,,546.000,228.000,20.000,29.000,,,3,3,2,5.0
2,Simba,19971,TENDOCEL 15CAP,C,S,82.8,STRIP,2023-04-20,2023-03-28,,2023-04-20,,,6983.09,2581.00,,1498.42,,,26.000,11.000,,6.000,,,,,,
2,Simba,20149,ACSTOP SOAP 75GM,D,S,154.9,BOX,2023-04-20,2023-04-15,2023-03-22,2023-04-10,,,1844.53,1403.40,0.00,148.14,,,25.000,20.000,2.000,2.000,,,1,1,1,3.0
2,Simba,20460,SEPTIVA 10TAB,D,S,73.9,STRIP,2023-04-18,2023-03-22,,2023-04-04,,,2503.57,4738.00,,101.07,,,25.000,50.000,,1.000,,,1,1,1,0.0
2,Simba,20792,IMINORAL - 100 CAPSULES,C,S,109.4,STRIP,2023-04-15,,,,,,28808.23,,,,,,123.000,,,,,,1,1,1,-7.0
2,Simba,20914,ATOCOR 20MG 15TAB,B,F,20.1,STRIP,2023-04-20,2023-03-30,2023-04-13,2023-04-05,,,15932.74,24960.60,0.00,504.39,,,125.000,210.000,10.000,3.000,,,4,4,3,4.0
2,Simba,21206,SWICH 200MG 10TAB,B,F,43.8,STRIP,2023-04-18,2023-04-12,2023-03-31,2023-04-18,,,49437.19,9160.50,0.00,15356.62,,,461.000,90.000,130.000,150.000,,5.000,2,2,2,-20.0
2,Simba,21521,TRACNIL 5GM SACHET,B,M,15.3,SACHET,2023-04-20,2023-04-14,2023-04-12,2023-04-15,,,15322.68,28814.40,0.00,5521.70,,,547.000,1080.000,44.000,200.000,,,2,2,2,12.0
2,Simba,21665,HEMTREE CAL 10TAB,C,M,153.8,STRIP,2023-04-20,2023-04-08,,,,,17087.53,10037.30,,,,,117.000,77.000,,,,,,,,
2,Simba,18310,CEPODEM SUSPENSION DS 50MG,C,F,181.4,BOTTLE,2023-04-06,,,2023-04-03,2023-03-22,2023-03-22,6654.61,,,656.86,226.28,226.28,107.000,,,11.000,4.000,,,,,
2,Simba,19288,STERNON S OINT 25GM,D,N,,,,2023-03-28,,,,,,2018.60,,,,,,20.000,,,,,,,,
2,Simba,20111,ACSTOP GEL 20GM,D,S,107.2,TUBE,2023-04-20,2023-04-15,2023-03-30,,,,2843.75,1125.00,0.00,,,,24.000,10.000,8.000,,,,1,1,1,1.0
2,Simba,20202,DEPIGLOW 250 10TAB,C,M,144.0,STRIP,2023-04-20,2023-04-14,,2023-04-18,,,26424.71,26357.00,,834.66,,,96.000,100.000,,3.000,,,,,,
2,Simba,20484,FLUNER 10 10TAB,D,M,8.2,STRIP,2023-04-17,2023-04-11,2023-03-31,2023-04-15,,,1718.13,1512.14,0.00,282.15,,,53.000,50.000,8.000,8.000,,,3,3,3,8.0
2,Simba,20512,DYNAPAR SR 75 10TAB,D,M,13.104000000000003,STRIP,2023-04-19,,,2023-04-06,,,2636.08,,,403.86,,,47.000,,,7.000,,,,,,
2,Simba,20937,HHCEPO DRY SYP 30ML,D,M,251.0,BOTTLE,2023-04-20,2023-03-28,2023-03-26,,,,4013.04,2892.50,0.00,,,,65.000,50.000,8.000,,,,1,1,1,3.0
2,Simba,21297,KENACORT 0.1% 5GM ORAL PASTE,D,N,,,,,2023-04-17,,,,,,532.00,,,,,,10.000,,,10.000,,,,
2,Simba,21529,ALDRY 150GM LOTION,D,S,328.4,BOTTLE,2023-04-20,2023-04-05,2023-04-06,2023-04-07,,,12832.99,10372.80,0.00,507.67,,,49.000,40.000,4.000,2.000,,,,,,
2,Simba,21572,ARGIWELL 4.5GM SACHET,C,F,22.4,PACKET,2023-04-19,2023-04-18,,,,,18526.85,23341.00,,,,,634.000,850.000,,,,,2,2,2,5.0
2,Simba,21611,ALBUTAMOL NEO 100ML SYRUP,B,F,203.4,BOTTLE,2023-04-20,,2023-04-18,2023-04-16,,,9898.69,,0.00,432.60,,,177.000,,16.000,8.000,,8.000,,,,
2,Simba,21853,EFONTA 40MG 15TAB,C,F,64.5,STRIP,2023-04-20,2023-04-07,2023-04-06,2023-04-17,2023-03-24,2023-03-24,27279.49,33016.80,0.00,733.73,378.00,378.00,188.000,240.000,22.000,5.000,3.000,,1,1,1,1.0
2,Simba,22149,IVERSCAB Z 1TAB,D,S,67.0,STRIP,2023-04-20,2023-03-28,,,,,162.65,948.25,,,,,4.000,25.000,,,,,,,,
2,Simba,22310,REVITAL H WOMEN 30TAB,A,F,198.5,BOTTLE,2023-04-20,2023-03-22,2023-04-06,2023-04-08,2023-03-28,2023-03-28,74149.01,63262.08,0.00,1635.24,9051.93,9051.93,325.000,288.000,70.000,7.000,43.000,,4,4,4,-6.0
2,Simba,22927,ZEPTIN 20MG 10TAB,C,M,14.2,STRIP,2023-04-19,2023-04-13,2023-04-15,,,,8132.16,8462.66,0.00,,,,104.000,120.000,28.000,,,,1,1,1,0.0
2,Simba,23039,LEVOKAST SUSP 60ML,D,M,138.6,BOTTLE,2023-04-17,,,,,,1040.20,,,,,,16.000,,,,,,,,,
2,Simba,23139,G TRYP DS 10TAB,C,M,67.0,STRIP,2023-04-20,2023-04-02,2023-03-21,2023-04-11,,,12467.93,10479.50,-419.18,3781.82,,,56.000,50.000,2.000,17.000,,,4,4,3,4.0
2,Simba,24067,NOVAMOX CV 625 10TAB,D,M,170.5,STRIP,2023-04-20,2023-04-11,2023-04-20,2023-03-27,,,4536.85,1958.25,783.28,626.69,,,38.000,20.000,44.000,5.000,,,4,4,4,7.0
2,Simba,24462,AMPOXIN 500 INJ,D,S,86.4,DRY VIAL,2023-04-19,,,2023-04-19,,,272.38,,,41.10,,,14.000,,,2.000,,,,,,
2,Simba,24949,CYCLOMUNE 0.5%  EYE DROPS 3ML,C,M,54.4,BOTTLE,2023-04-19,2023-04-17,2023-04-18,2023-04-15,2023-03-28,2023-03-28,31110.83,18343.91,0.00,1766.82,1074.84,1074.84,106.000,65.000,4.000,6.000,4.000,,,,,
2,Simba,25928,GESTAKIND 10 NO`S,D,S,21.7,STRIP,2023-04-19,2023-04-18,2023-04-19,,,,353.10,266.88,0.00,,,,15.000,12.000,8.000,,,1.000,2,2,2,2.0
2,Simba,25960,GLIPTAGREAT M 1000 MG TABLET 10 NO`S,D,S,106.6,STRIP,2023-04-20,2023-04-18,2023-03-28,,,,3079.57,1176.76,0.00,,,,61.000,26.000,6.000,,,,,,,
2,Simba,26136,BRIVASURE 75 MG TABLET 10 NO`S,D,S,16.848000000000003,STRIP,2023-04-18,2023-03-31,2023-03-30,2023-03-28,,,7212.64,8782.56,-591.44,157.72,,,42.000,54.000,4.000,1.000,,,4,5,5,9.0
2,Simba,27891,INSTARYL LS 60ML SYRUP,D,S,237.2,BOTTLE,,,,2023-03-28,,,,,,51.43,,,,,,1.000,,,1,1,1,1.0
2,Simba,16485,M PROBLOCK CAPSULE 4 NO`S,D,S,,,2023-03-24,,,2023-04-18,,,339.30,,,4114.49,,,4.000,,,48.000,,,,,,
2,Simba,17362,PYNOMAX OD 10TAB,C,M,51.6,STRIP,2023-04-18,,2023-04-18,2023-04-15,,,6767.75,,0.00,839.28,,,40.000,,10.000,5.000,,,,,,
2,Simba,17947,NEUROZAN 10TAB,C,M,96.0,PACKET,2023-04-20,2023-04-03,2023-04-20,,,,22836.16,33060.30,-1049.52,,,,139.000,210.000,22.000,,,,3,4,3,5.0
2,Simba,17989,WELLWOMAN 15CAP,B,F,73.4,STRIP,,,2023-03-23,,,,,,-14728.00,,,,,,80.000,,,,,,,
2,Simba,18108,OMNIC DR. SYP,D,S,201.5,BOTTLE,2023-04-19,2023-04-09,,2023-03-21,,,2706.86,4628.00,,122.13,,,48.000,88.000,,2.000,,,1,1,1,1.0
2,Simba,18157,NMF-E BODY WASH,C,M,315.0,BOTTLE,2023-04-18,2023-03-28,,,,,3178.01,6864.60,,,,,13.000,30.000,,,,,1,1,1,0.0
2,Simba,18313,CEPODEM XP DS 100MG,D,S,237.3,BOTTLE,,2023-03-23,,,,,,1279.30,,,,,,10.000,,,,,,,,
2,Simba,18410,LIMKAST 10TAB,C,F,15.6,STRIP,2023-04-20,2023-04-08,,,,,17127.22,14000.80,,,,,253.000,220.000,,,,,,,,
2,Simba,18534,LULYERA 10GM CREAM,D,S,105.8,TUBE,2023-04-18,,2023-04-06,2023-03-25,,,329.72,,0.00,46.68,,,7.000,,4.000,1.000,,,,,,
2,Simba,18599,DOLOSTAT SP 10TAB,D,M,27.5,STRIP,2023-04-20,2023-04-13,2023-03-21,,,,3875.13,6942.24,0.00,,,,122.000,240.000,2.000,,,,,,,
2,Simba,19734,OCUREST AH EYE DROP 10ML,C,F,56.4,BOTTLE,2023-04-20,2023-04-18,2023-04-12,2023-04-11,,,11974.08,15018.37,0.00,1977.38,,,186.000,244.000,8.000,32.000,,,1,1,1,1.0
2,Simba,19892,SAFEPRED 16MG 10TAB,D,S,67.0,STRIP,,,2023-04-13,,,,,,0.00,,,,,,14.000,,,,1,1,1,1.0
2,Simba,20456,PANTOCID DSR 15 CAP,A,F,109.4,STRIP,2023-04-20,2023-04-17,,2023-04-20,2023-03-28,2023-03-28,284558.68,400820.30,,4124.88,395.37,395.37,1991.000,2900.000,,28.000,3.000,,8,8,5,19.0
2,Simba,20767,VYSOV 50 MG 15TABLETS,C,M,26.5,STRIP,2023-04-20,2023-04-19,2023-03-31,2023-03-29,,,7923.77,11341.08,-525.05,900.78,,,71.000,108.000,5.000,8.000,,,1,1,1,1.0
2,Simba,21444,MEGACHOLIN RF 10TAB,D,S,155.0,STRIP,2023-04-04,2023-04-11,2023-04-04,2023-04-15,,,2570.05,2641.11,0.00,440.20,,,11.000,12.000,4.000,2.000,,,1,1,1,2.0
2,Simba,21687,OSTEOZIT LC 10TAB,D,M,67.0,STRIP,2023-04-20,2023-04-19,2023-04-20,2023-04-13,,,7060.20,9687.88,0.00,241.54,,,80.000,120.000,16.000,3.000,,,2,2,2,-2.0
2,Simba,21805,CIDURIC 40MG 10TAB,D,S,26.9,STRIP,2023-03-24,,,,,,172.58,,,,,,2.000,,,,,,,,,
2,Simba,22123,ROSIFLEX TRIO 14CAP,A,F,146.91066,STRIP,2023-04-20,2023-03-30,2023-04-07,2023-04-10,,,35769.98,22787.00,-455.74,6390.41,,,74.000,50.000,9.000,13.000,,,,,,
2,Simba,22304,SLIMMEX 30CAP,D,S,178.7,BOTTLE,2023-04-15,,2023-03-27,2023-04-13,,,6382.05,,500.34,3191.03,,,12.000,,1.000,6.000,,,,,,
2,Simba,23190,ATORSAVE D10 15TAB,C,M,18.4,STRIP,2023-04-20,2023-04-14,,2023-04-12,2023-03-30,2023-03-30,14733.43,16909.20,,422.04,116.47,116.47,99.000,120.000,,3.000,1.000,,,,,
2,Simba,23757,TUMMY SOFT DRY SYP 50ML,C,F,508.4,BOTTLE,2023-04-20,2023-03-31,2023-03-30,2023-04-19,2023-03-27,2023-03-27,19689.45,17206.80,0.00,302.70,261.16,261.16,137.000,132.000,2.000,2.000,2.000,1.000,2,2,1,2.0
2,Simba,24712,VIZIGLY PLUS BAR,D,S,148.5,BOX,2023-04-19,,,,,,890.28,,,,,,12.000,,,,,,,,,
2,Simba,26426,BRIVETOIN 25 MG TABLET 10 NO`S,D,S,15.9,STRIP,2023-04-16,,,,,,666.43,,,,,,10.000,,,,,,,,,
2,Simba,26640,BILAHIST 20MG 10TAB,C,F,49.6,STRIP,2023-04-20,2023-04-02,,2023-04-05,,,18709.91,16972.00,,403.08,,,242.000,240.000,,5.000,,,,,,
2,Simba,29369,CEFAPRIME 500 4TAB CEFUROXIME(500MG),D,S,212.2,STRIP,2023-04-17,,,,,,2538.84,,,,,,45.000,,,,,,,,,
2,Simba,29775,RIB BELT L LIVEASY OSG,D,S,542.2,BOX,,,,2023-04-18,,,,,,287.57,,,,,,1.000,,,,,,
2,Simba,31577,ADMAX CAPSULES,D,S,74.8,STRIP,2023-04-17,,2023-04-14,,,,3150.24,,0.00,,,,26.000,,2.000,,,1.000,1,1,1,0.0
2,Simba,31716,FIBRICOR INJECTION 10 ML,D,S,106.4,VIAL,,2023-04-17,2023-04-20,,,,,18771.40,-854.07,,,,,20.000,3.000,,,1.000,,,,
2,Simba,32135,LULICAN CREAM,B,F,158.3,TUBE,2023-04-20,,2023-04-20,,,,25579.62,,4387.60,,,,100.000,,46.000,,,,4,4,4,7.0
2,Simba,32239,VOZUCA M 0.3 TABLET 15 NOS,D,S,59.1,STRIP,2023-04-16,2023-03-30,2023-04-19,,,,1723.82,1629.60,-311.23,,,,10.000,10.000,4.000,,,1.000,1,1,1,1.0
2,Simba,32431,AMORTAS CREAM 15 G,D,S,65.1,TUBE,2023-04-16,2023-03-31,,,,,1777.50,2700.00,,,,,15.000,24.000,,,,,,,,
2,Simba,32657,CLONIL 50 TABLET 10 NOS,D,S,10.0,STRIP,2023-04-15,2023-03-31,2023-04-15,,,,5640.79,5432.00,0.00,,,,50.000,50.000,2.000,,,,1,1,1,1.0
2,Simba,32722,CORTEL H 80 TABLET 10 NOS,D,S,28.08,STRIP,2023-04-18,2023-04-06,,2023-03-29,,,1198.47,3004.80,,80.96,,,15.000,40.000,,1.000,,,1,1,1,2.0
2,Simba,32729,KETODAN TABLET 15 NOS,D,S,107.0,STRIP,2023-04-20,,,,,,6311.99,,,,,,27.000,,,,,,,,,
2,Simba,33399,ZINCONIA SYRUP 100ML,B,F,251.1,BOTTLE,2023-04-20,2023-04-02,2023-04-05,2023-04-20,,,26847.48,34005.34,0.00,430.28,,,390.000,550.000,8.000,6.000,,,5,5,2,7.0
2,Simba,34511,PRIMOLUT N TABLET 10 NOS,A,F,5.7,STRIP,2023-04-20,,2023-04-13,2023-04-20,,,67801.51,,0.00,2493.88,,,1994.000,,16.000,69.000,,17.000,19,19,13,-2.0
2,Simba,34632,ROSULIP ASP 150 CAPSULE 15 NOS,D,S,128.3,STRIP,2023-04-18,,,,,,358.55,,,,,,4.000,,,,,,,,,
2,Simba,34927,IRENTIA 10TAB,D,S,70.5,STRIP,2023-04-20,2023-04-08,2023-03-27,2023-04-05,2023-03-30,2023-03-30,2739.07,1581.40,0.00,86.10,131.78,131.78,39.000,24.000,12.000,1.000,2.000,,,,,
2,Simba,35038,TENELIGLIP M 500MG 10TAB,D,S,61.8,STRIP,2023-04-17,2023-04-15,,,,,1603.84,1385.20,,,,,22.000,20.000,,,,,2,2,2,0.0
2,Simba,35169,ECOTHRAL 500MG 5TAB,C,M,33.3,STRIP,2023-04-20,2023-04-07,,,,,10194.56,7682.00,,,,,152.000,130.000,,,,,,,,
2,Simba,35624,NEW OLESOFT MAX 150GM CREAM,B,F,601.7,TUBE,2023-04-13,,2023-04-13,2023-04-10,2023-03-29,2023-03-29,10158.34,,0.00,629.72,2170.32,2170.32,32.000,,6.000,2.000,8.000,,1,1,1,1.0
2,Simba,36140,DOXOLIN TABLET 30 NOS,A,F,51.2,STRIP,2023-04-20,2023-04-16,2023-04-16,2023-04-17,,,68481.87,60061.50,0.00,1778.63,,,870.000,810.000,182.000,23.000,,1.000,1,1,1,2.0
2,Simba,36199,EPILEX SYRUP 200 ML,D,M,426.5,BOTTLE,2023-04-19,2023-04-06,2023-04-09,,,,2738.79,1670.40,0.00,,,,31.000,20.000,12.000,,,,,,,
2,Simba,36790,ATOCOR F TAB  15TAB,B,M,75.9,STRIP,2023-04-19,2023-04-16,,,,,14478.68,21262.50,,,,,45.000,70.000,,,,,,,,
2,Simba,36816,CLIN 3 FACE WASH 60ML,C,M,426.8,TUBE,2023-04-20,2023-03-31,,2023-03-30,,,9709.98,7047.45,,247.97,,,39.000,30.000,,1.000,,,1,1,1,0.0
2,Simba,37025,I TYZA 100MG 10 CAP,C,M,37.6,STRIP,2023-04-20,2023-04-17,,2023-04-17,,,8776.49,9961.38,,245.13,,,69.000,81.000,,2.000,,,,,,
2,Simba,37225,TELFIRST 40 MG TABLET 15 NO`S,C,M,23.0,STRIP,2023-04-20,2023-04-19,2023-04-12,2023-04-05,,,6263.73,9643.50,0.00,67.86,,,93.000,165.000,16.000,1.000,,,2,2,2,0.0
2,Simba,37581,ATEN 100 MG TABLET 14 NO`S,D,S,19.1,STRIP,2023-04-19,2023-03-31,2023-04-08,2023-04-05,,,1263.23,1246.08,-3.96,124.59,,,31.000,32.000,6.000,3.000,,3.000,2,2,2,0.0
2,Simba,36536,RETIHERB CAPSULE 10 NOS,D,M,97.0,STRIP,2023-04-20,2023-04-13,,2023-03-21,,,9523.95,5882.00,,320.24,,,63.000,40.000,,2.000,,2.000,1,1,1,1.0
2,Simba,36938,BACTOFIGHT DS 457 MG DRY SYRUP 30 ML,C,M,188.6,BOTTLE,2023-04-20,2023-03-24,,2023-04-17,,,4181.46,4018.00,,513.42,,,56.000,60.000,,7.000,,,,,,
2,Simba,37137,GLIMIPREX MF FORTE 4 TABLET 10 NO`S,D,S,41.0,STRIP,2023-04-18,2023-04-11,,,,,1189.31,1336.50,,,,,17.000,20.000,,,,,1,1,1,1.0
2,Simba,37256,Q PIN SR 100MG 10TAB,D,S,38.6,STRIP,2023-04-11,,,2023-04-14,,,712.88,,,1181.59,,,10.000,,,16.000,,,2,2,2,3.0
2,Simba,37371,TSART M 40MG/50MG 10TAB,C,M,25.2,STRIP,2023-04-20,2023-04-12,,2023-03-29,2023-03-29,2023-03-29,16061.56,13842.81,,931.19,124.71,124.71,122.000,111.000,,7.000,1.000,,3,3,2,4.0
2,Simba,37611,BTN ULTRA TABLET 10 NO`S,C,M,103.9,STRIP,2023-04-20,,,2023-04-06,,,6046.36,,,5747.53,,,47.000,,,48.000,,,,,,
2,Simba,38188,KENACORT 4 MG TABLET 15 NO`S,B,F,12.2,STRIP,2023-04-15,,2023-04-15,2023-04-15,,,8590.24,,0.00,90.04,,,87.000,,2.000,1.000,,1.000,2,2,2,2.0
2,Simba,38414,LNTRIO 10 MG TABLET 15 NO`S,D,S,52.0,STRIP,2023-04-20,2023-04-08,,,,,5069.90,5322.30,,,,,27.000,30.000,,,,,1,1,1,0.0
2,Simba,38465,LIPONORM ASP CAPSULE 15 NO`S,D,S,135.0,STRIP,2023-04-20,2023-04-05,,,,,432.30,810.00,,,,,15.000,30.000,,,,,,,,
2,Simba,38469,SENSOFORM GEL 100 GM,C,F,159.20406,BOTTLE,2023-04-19,,2023-04-17,2023-03-21,,,249.70,,74.06,162.85,,,3.000,,1.000,2.000,,,,,,
2,Simba,38602,ACTIS C2 FORTE TABLET 10 NOS,C,S,80.1,STRIP,2023-04-20,,,2023-04-20,,,11948.44,,,951.94,,,25.000,,,2.000,,,,,,
2,Simba,38650,CLOPITAB CV GOLD 10 CAPSULE 10 NOS,C,F,103.1,STRIP,2023-04-19,2023-04-18,2023-04-16,2023-04-17,,,5568.62,4666.50,0.00,247.94,,,134.000,110.000,12.000,6.000,,,2,2,2,4.0
2,Simba,38870,LONAFEST P 10 TABLET 10 NOS,D,S,0.0,NaN,2023-04-03,2023-04-02,,,,,69.45,435.60,,,,,3.000,20.000,,,,,,,,
2,Simba,39030,CARPINOL 0.5% INJECTION 1 ML,D,S,4.9,BOTTLE,2023-04-13,2023-04-20,,,,,1219.93,1810.60,,,,,70.000,110.000,,,,,3,3,2,30.0
2,Simba,39281,MYLAMIN CAPSULE 10 NOS,C,F,58.2,STRIP,2023-04-20,2023-03-31,2023-04-01,2023-04-19,,,14298.24,47940.00,0.00,464.76,,,337.000,1200.000,2.000,11.000,,,2,2,2,5.0
2,Simba,40278,ZACLO CN CREAM 15 GM,D,S,,,2023-04-03,2023-03-31,,,,,259.28,482.08,,,,,5.000,12.000,,,,,,,,
2,Simba,40366,OLMETRU AMH 40 10TAB TRUECURE,D,S,17.2,STRIP,2023-03-30,2023-03-31,2023-04-05,2023-03-24,,,1000.00,1421.98,0.00,2250.00,,,20.000,98.000,64.000,45.000,,130.000,,,,
2,Simba,40745,VOGLOYD 0.3 TABLET 15 NOS,B,F,21.2,STRIP,2023-04-20,2023-04-15,2023-03-23,2023-04-15,,,25117.38,26877.41,0.00,2713.02,,,231.000,260.000,2.000,25.000,,3.000,,,,
2,Simba,41117,FAIREVER NATURAL SAFFRON MILK SOLUTION 25 GM,D,S,,,,,,,,,,,,,,,,,,,,8.000,,,,
2,Simba,41196,DENTE91 MOM TOOTHPASTE 100 GM,D,S,217.3782,TUBE,2023-04-20,2023-04-10,2023-04-17,2023-04-20,,,1950.91,1578.46,3156.92,910.70,,,15.000,13.000,26.000,7.000,,,,,,
2,Simba,41210,DERMOTRIAD PLUS CREAM 15 GM,C,F,61.4,TUBE,2023-04-20,2023-03-28,,2023-04-07,,,14540.72,9064.14,,191.35,,,259.000,180.000,,3.000,,,,,,
2,Simba,41432,VILDATIN 50 M TABLET 10 NOS,D,M,0.0,NaN,2023-04-20,2023-04-09,2023-03-21,2023-04-20,,,4159.74,6840.40,40.72,206.85,,,80.000,140.000,1.000,4.000,,1.000,2,2,1,10.0
2,Simba,51196,SAFION 50 TABLET 10 NOS,D,S,10.4,STRIP,2023-04-19,2023-03-31,2023-03-30,,,,1707.10,2738.70,0.00,,,,18.000,30.000,6.000,,,,2,3,3,2.0
2,Simba,9742,LIVRITE,D,S,98.7,STRIP,2023-04-20,2023-04-11,,,,,4345.15,5746.95,,,,,21.000,30.000,,,,,1,1,1,1.0
2,Simba,10524,RINIFOL {PED 10TABS},C,F,37.0,STRIP,2023-04-20,2023-04-13,2023-04-20,2023-04-18,,,16121.51,21566.16,566.77,114.95,,,563.000,792.000,205.000,4.000,,24.000,2,2,2,-24.0
